0.9622641864372788	1.024175790640024	0.9967813542103348
0.9435069353734059	1.0282249447083696	0.9796667220044029
0.9248804500693463	1.0441404804827934	0.9668081669919115
0.9624271230360107	1.0523004458817704	1.0116695035657441
0.9202618543038111	0.9760141222946397	0.9543320490004282
0.9760340222443024	1.0208893828152148	1.0392134583631931
1.0035709526869605	1.0332249011961014	1.0527283157184304
1.0041250408328521	1.0803840401321918	1.1066171980585335
1.025946294577889	1.1220031283669785	1.1272671327803787
1.0212860646868676	1.1920118765437426	1.1355999869513638
1.0399646896042396	1.1587727840613227	1.1799166404051167
1.0338108031713977	1.2137719215864802	1.1387561354331714
1.0781606983892391	1.2886386560026775	1.1998434870341534
1.1545635348857979	1.3600295750394844	1.2788855798864276
1.1992018033576952	1.3827467397659519	1.3182851005853655
1.1513036610357537	1.3472523390831521	1.2904974885781497
1.0872293358377951	1.3014301292476516	1.1970265238965179
1.0571161189076383	1.2755343396114163	1.1618664521937738
0.96550068757111	1.2784105504318595	1.121278023649475
0.928354382893578	1.2282472223904646	1.091736122783664
0.9780944903577653	1.2468630118953008	1.121681216833363
0.982183298472431	1.241392626439311	1.1183824864247909
0.9815028584735351	1.2299268848023948	1.12496230944436
0.9682039099606594	1.174444854492161	1.1423621972188929
1.016531829825843	1.2165231575326332	1.2105964352282357
1.0965510851390399	1.2615307025574387	1.2018843178811534
1.09168778294596	1.2128962584667937	1.2271953708576413
1.1115324007671872	1.2250087704439236	1.255113294171587
1.0927000917432466	1.1951743510164972	1.2543056091446314
1.1067868804882086	1.162654213260724	1.2392197773953582
1.1821502887335817	1.173003046641256	1.308776758080991
1.1842663078910407	1.1791596814531735	1.282986269357881
1.2339677266464535	1.1818627055696684	1.2787813378842499
1.26632094001327	1.2240416940831942	1.3514761011215297
1.2230195714703866	1.208690637979514	1.3008640956344533
1.2385112822100801	1.2568746088720184	1.3211529757206077
1.3052332644038651	1.2839735145375668	1.3959474833949554
1.367478135125499	1.3419577326916732	1.4778129662735993
1.3663828637104918	1.348404951216033	1.4547515129550987
1.3357677222784061	1.2935617224613105	1.3642702679348762
1.3889899390011378	1.3278818365325775	1.4340994296552798
1.4238832884542028	1.3894662869551244	1.502633203977846
1.403339751509947	1.3856088427694433	1.4762037513604873
1.380780651254041	1.3777519763066437	1.4478885497085763
1.4440099481910973	1.4206052331028756	1.551141627737131
1.4326732269252553	1.3735082699847312	1.570111135359512
1.3963452613447147	1.3766175899256032	1.5888286728748082
1.4034949426711973	1.400562652635675	1.5211091132842764
1.3874426387327468	1.3263784504456562	1.4314445895728063
1.4042837881682542	1.3633183847715482	1.4566898641392128
1.4410987313050043	1.376896298289622	1.4836607280221532
1.470024882950513	1.391036657806155	1.5369428551251578
1.5190864380450333	1.3808399305471308	1.6246985016080353
1.5419412182286796	1.3865484149816534	1.7017861585298855
1.5231961716417737	1.4052421941324327	1.7125334991081969
1.5116158822293506	1.376193726313886	1.7192308424224465
1.4437330358907279	1.3373857024907472	1.555486116367715
1.4941387845934393	1.3742767216477747	1.6311724325693677
1.4881408014694943	1.3461489368958097	1.6404981970935153
1.5091004158868369	1.3645747993747204	1.6406467750408473
1.5362002023910057	1.3945261416391233	1.6657482103499563
1.5758446666467858	1.4300126581336146	1.7729195362888863
1.5863292393076394	1.397472926365725	1.8715424313942017
1.578417877976468	1.4564757851497547	1.902480150261543
1.5430931690724234	1.451818444784115	1.8231343692805315
1.570865770908859	1.435281930193259	1.8945281113985315
1.5694904849323452	1.4863214542107328	1.842110053310509
1.5627017967623038	1.4759894014912533	1.8258193603375845
1.569057965761719	1.493825637940712	1.851666892076299
1.5706953421885108	1.4624701822778094	1.8987357421511224
1.5762860192006964	1.5002710049146917	1.8695619006633317
1.5635197312133227	1.5190526953582877	1.8747436713283372
1.5427531234010325	1.4431706647239588	1.8893997285138682
1.5263803386132049	1.5250685485791593	1.8757441926155374
1.4679638093091316	1.4394810952083097	1.8136723505677672
1.4806092986377246	1.4919128646437263	1.8513919547755782
1.5016604841074217	1.5032931931081668	1.8950094216054731
1.5385462184366272	1.5559858453477973	2.0461305262823712
1.5240415494489576	1.5001858528375773	2.0048453635727337
1.5819091322735737	1.6298409583525173	2.1307229064181823
1.5603582135639187	1.5807465832378995	2.1495188362528714
1.51812871365623	1.586749036811031	2.0141112725416157
1.5134801950584154	1.5071660092958294	2.0075538217388815
1.466949805344097	1.4982216168068219	1.8891001273794068
1.5009538148710584	1.5085850226737254	1.9289516763221277
1.4545496857256848	1.485731751691766	1.7876634223183894
1.4693092935380716	1.486939989257394	1.7543981777497022
1.5372657926864706	1.5817921240288058	1.8401265225459387
1.6057597869564164	1.514898596144499	1.8562395792896846
1.592446630371557	1.4982246835775686	1.8578799965796449
1.591330123912076	1.4818367032163635	1.8526419157845238
1.570416823715007	1.4129431082796704	1.736364820345105
1.5845104760287863	1.473627694565572	1.824903764545213
1.580121214456419	1.4659215998587602	1.892633856607829
1.5753165679600614	1.4078537815101129	1.8676962440983786
1.5547440727242914	1.3913897499631847	1.9303107114533353
1.544889117588052	1.3916624767229673	1.974818119477097
1.4900289828180375	1.3602312910856795	1.9765507079501605
1.5667778374684609	1.403907992169725	2.1539260521403394
1.5893828323517674	1.4049799022726746	2.20610828729258
1.6039118531548526	1.406796802125943	2.297677967279233
1.5852375919154411	1.364408813037302	2.283528734385852
1.5953010946704431	1.3618191206355743	2.3589030453080486
1.5903253650796194	1.3566580286181407	2.2631683437881103
1.6102349838208134	1.4199273920309787	2.37271427040196
1.5954945195827448	1.3499614620586542	2.38490040160639
1.5575674325044755	1.2592363668387803	2.3862365106349754
1.4881070905594214	1.2033572971919388	2.287773661446965
1.4510175625374413	1.1639172852687032	2.1675522231454676
1.482738894155954	1.1726815899426566	2.248547961279526
1.4561644851981972	1.1437346235768073	2.143753052141793
1.475851489051611	1.1603671103679785	2.0844841197514206
1.504314687337292	1.1522035098917036	2.130435167934577
1.541376933388669	1.1620003333948334	2.1467427231106595
1.5615970643740016	1.158797372509663	2.145665225649543
1.5521100519145326	1.1447756015930592	2.1686816055867633
1.5429719857035784	1.1433033625654718	2.1816347256262025
1.518062107783231	1.1242559615513064	2.1586888856001534
1.5556229070649024	1.1598761850877808	2.213896655730957
1.5903852465282247	1.1771593729468268	2.2630653855028773
1.6087421142921272	1.1600305563312252	2.267438560650367
1.6882153589932887	1.1899436198577793	2.348020970606187
1.6966440829754266	1.1921185425193552	2.3671419263661293
1.665520277809222	1.154571559406448	2.269138133598554
1.6950425997358223	1.1567075935095297	2.2864130688485345
1.6682653251988284	1.158078111541089	2.311550195294007
1.6499098051538144	1.135065051150396	2.268395512314807
1.6490014986639112	1.119896464334634	2.2677974953863886
1.7156437899521808	1.1739341282429063	2.4125061633694695
1.717836238283824	1.1545499656648488	2.3589435737330926
1.7417348335935565	1.1679259627791259	2.444185174518739
1.7463888604104942	1.1861390500827869	2.469508437029346
1.7440510482095217	1.133036006151477	2.430390912128348
1.7343062073152051	1.1260134544404454	2.383991577400528
1.7282218845599746	1.1141647859292627	2.3755794149876275
1.7499676978586982	1.1026856031872423	2.4055893136089126
1.7553652947039755	1.140879913573252	2.4203620015074367
1.7718055571455251	1.1657082132666932	2.4469469031601636
1.789577306320162	1.1790419134650951	2.5432436906081777
1.768992537897306	1.1853154947239475	2.5532186108597035
1.7748788821776091	1.2062323236265142	2.5750111872542845
1.7691831020590394	1.2122743178860222	2.6558120080183696
1.7673214031538296	1.2269627534474221	2.7085498031362194
1.7682106867994234	1.2094902899264837	2.663849124962493
1.7777157194443418	1.228661340949085	2.765774470760718
1.7570443106072464	1.2021737989914056	2.762507046033873
1.7423538042086233	1.1924851038230233	2.5341100167285227
1.7739563561062457	1.1836281803565911	2.6103223977980994
1.8061112809104287	1.2607667904172106	2.766678498697391
1.7980944731206374	1.2372306471489773	2.6759494341672574
1.789539303342385	1.1875678982687414	2.5995415831352395
1.793726756257943	1.1625205981378064	2.560485218341456
1.8454800796531963	1.2044134065351	2.6324073055689037
1.8397792274084874	1.2018067054690154	2.619341758951773
